xx,yy,zz,label,correlation
6.12479,-1.60846,-54.0845,healthy control,0.600345806
15.517,-11.5718,-49.2757,healthy control,0.629665
5.5372,-3.03581,-51.7132,healthy control,0.630643722
10.3962,-4.95799,-50.0533,healthy control,0.659714611
0.802571,6.22582,-52.4035,healthy control,0.624098556
7.51532,-4.57232,-53.3185,healthy control,0.641438778
-2.04834,11.8221,-53.4445,healthy control,0.766861
-2.16187,14.6341,-48.6345,healthy control,0.755449167
-2.96679,24.0067,-46.0191,healthy control,0.808718722
-1.8529,17.5038,-48.9806,healthy control,0.758267333
-4.39257,28.6414,-43.5032,healthy control,0.7651685
-4.36126,16.4009,-53.5663,healthy control,0.767816667
-3.63692,17.0464,-51.8169,healthy control,0.748064111
-3.67439,21.3674,-48.3864,healthy control,0.760375611
-7.19718,19.8906,-52.5167,healthy control,0.765808722
-1.63143,10.889,-55.7743,healthy control,0.740253333
-3.97385,20.87,-51.4339,healthy control,0.773409944
-1.13676,18.7422,-49.2872,healthy control,0.804765889
-5.37353,32.4465,-41.2002,healthy control,0.720014722
-7.03288,26.3925,-47.8493,healthy control,0.785976833
-2.19676,10.3839,-55.0344,healthy control,0.765647611
-6.76841,43.0433,-38.4447,healthy control,0.793783111
-3.63815,42.133,-37.3862,healthy control,0.778700944
-3.77055,38.7697,-39.7144,healthy control,0.764321056
-1.59639,44.0798,-36.3537,healthy control,0.782278056
-4.19225,42.3947,-38.6751,healthy control,0.793816944
-4.25428,40.883,-39.0388,healthy control,0.792124944
-6.41974,42.8732,-39.0207,healthy control,0.791695278
-5.80866,35.7781,-43.3796,healthy control,0.779363278
-3.56132,37.513,-41.7185,healthy control,0.775720556
-2.29626,43.4306,-37.5411,healthy control,0.769131278
-4.92733,41.5885,-37.2804,healthy control,0.784173389
-3.04274,37.8928,-38.7292,healthy control,0.799136444
-3.95171,42.7241,-36.977,healthy control,0.765660389
-7.0914,36.6491,-41.8266,healthy control,0.782066111
-5.61654,41.0429,-39.0131,healthy control,0.7749445
-5.36931,35.5069,-41.4772,healthy control,0.773306111
7.09578,45.6225,-38.3215,healthy control,0.786266444
13.102,42.7445,-37.3826,healthy control,0.773470778
9.43089,48.6301,-34.8334,healthy control,0.774908778
8.96027,44.3113,-37.1689,healthy control,0.761492444
10.1844,45.8409,-37.0501,healthy control,0.764785111
12.4505,44.1638,-36.2783,healthy control,0.773343444
11.7215,45.0269,-37.2128,healthy control,0.774027556
8.59835,48.2175,-34.2396,healthy control,0.752345833
3.76399,46.5011,-38.5104,healthy control,0.780899889
5.48685,48.2969,-37.6179,healthy control,0.765816667
4.64682,47.2943,-39.3307,healthy control,0.773931111
7.43661,47.0059,-38.0291,healthy control,0.767494056
12.7194,42.4527,-37.0852,healthy control,0.761477056
14.3557,46.8744,-33.6219,healthy control,0.732130556
6.53141,48.8056,-37.0102,healthy control,0.757918056
3.7212,46.7345,-39.008,healthy control,0.767553444
28.6176,43.1511,-26.3188,healthy control,0.700540778
32.6835,41.7758,-24.3438,healthy control,0.673649589
29.6036,43.3104,-25.4848,healthy control,0.685377556
34.1665,42.1811,-24.7424,healthy control,0.666201722
28.8702,45.7634,-24.394,healthy control,0.691698833
27.2379,41.3748,-26.7516,healthy control,0.692677833
26.9324,42.7643,-26.5332,healthy control,0.688853389
30.6575,44.4027,-22.0304,healthy control,0.682280889
22.0839,42.902,-28.7666,healthy control,0.721627056
23.591,42.3503,-27.9081,healthy control,0.707765389
26.7605,43.11,-25.2059,healthy control,0.700581056
28.6346,43.6346,-23.6463,healthy control,0.689030706
21.5722,43.1822,-28.7412,healthy control,0.713651833
26.1583,42.7841,-26.2747,healthy control,0.702130056
30.3711,44.1776,-23.5537,healthy control,0.694526056
24.1133,42.6801,-26.4793,healthy control,0.713541333
24.9899,42.7095,-27.2084,healthy control,0.697106944
40.0002,29.943,-23.8806,healthy control,0.542654472
41.9839,16.6332,-24.2213,healthy control,0.379211194
45.5185,16.7678,-22.5432,healthy control,0.446053017
46.2378,24.735,-19.3811,healthy control,0.557753211
38.7059,25.8834,-24.3883,healthy control,0.558924278
46.7929,10.1665,-21.585,healthy control,0.2638941
38.6175,22.5339,-25.8452,healthy control,0.5006882
45.6124,10.1836,-21.624,healthy control,0.218776156
44.6514,10.0839,-24.1339,healthy control,0.388327581
43.4863,24.7067,-22.8191,healthy control,0.534671333
42.5754,15.4156,-23.8402,healthy control,0.376036728
45.7871,19.2065,-19.7876,healthy control,0.424363189
43.0061,19.3275,-23.749,healthy control,0.491385711
43.1132,23.3179,-22.7029,healthy control,0.514925158
37.7728,18.0553,-26.9076,healthy control,0.416761733
45.9233,9.59898,-21.4782,healthy control,0.299635556
46.1081,22.2517,-20.3436,healthy control,0.509922144
43.8222,21.6144,-23.0594,healthy control,0.5051989
43.246,20.5717,-22.0917,healthy control,0.446842922
31.2647,24.5013,10.3541,healthy control,0.782247389
28.2851,26.0858,7.18809,healthy control,0.761044333
28.5892,27.8711,7.36366,healthy control,0.774059556
23.9299,34.6101,4.70193,healthy control,0.761544278
33.3672,20.7579,11.3198,healthy control,0.805872556
30.2395,25.4514,8.22931,healthy control,0.792537333
28.7546,28.8922,7.2511,healthy control,0.768193556
30.0336,25.4565,8.94685,healthy control,0.788072
30.7903,25.0594,8.73541,healthy control,0.789392833
32.2783,24.2688,9.36706,healthy control,0.796763333
29.5828,23.7888,8.81333,healthy control,0.786025722
37.6495,20.9976,13.2934,healthy control,0.823778278
37.3279,20.2723,11.9539,healthy control,0.832348167
39.1984,16.2875,12.5576,healthy control,0.8206385
43.0354,10.4752,10.8027,healthy control,0.820957722
43.5935,7.19329,8.40835,healthy control,0.795673389
42.1599,0.496745,3.05901,healthy control,0.785197667
42.1688,7.14589,7.31275,healthy control,0.806048
43.9325,-3.72935,0.80489,healthy control,0.803195944
42.9833,3.19076,5.69865,healthy control,0.796366389
41.7958,5.43936,7.43261,healthy control,0.793613722
40.0322,11.4795,8.98126,healthy control,0.810207167
42.1227,9.16901,9.82637,healthy control,0.794280167
16.6857,-23.8984,-39.7156,healthy control,0.811677556
8.4195,-19.7506,-45.0324,healthy control,0.799077389
8.40609,-19.5882,-45.7393,healthy control,0.778713944
15.98,-22.1816,-37.9321,healthy control,0.800932111
10.5598,-21.7373,-42.4211,healthy control,0.812643167
12.7119,-22.2329,-40.4011,healthy control,0.817289222
14.0866,-23.2375,-39.373,healthy control,0.8221675
5.47802,-18.8426,-47.6234,healthy control,0.810718389
6.53105,-18.9188,-47.7946,healthy control,0.791323833
16.9649,-24.1078,-37.7803,healthy control,0.803232722
7.97316,-20.7512,-45.7039,healthy control,0.808321056
11.3616,-22.4802,-43.3642,healthy control,0.809443667
14.9137,-23.9115,-40.4661,healthy control,0.826316611
-11.4187,-2.156,-50.2235,healthy control,0.805621778
-13.9623,8.06629,-47.9791,healthy control,0.809361944
-12.9377,5.54822,-49.2842,healthy control,0.815644222
-11.779,0.0456168,-50.2332,healthy control,0.818998333
-13.0318,3.12713,-48.2413,healthy control,0.811854222
-11.9776,-0.67587,-49.4042,healthy control,0.814481389
-11.6057,-0.809171,-49.9901,healthy control,0.808977889
-10.8354,-0.848179,-48.6091,healthy control,0.808832111
-13.2821,12.6782,-46.7225,healthy control,0.806459944
-13.4691,8.36682,-48.4684,healthy control,0.803034944
-8.85861,-7.15271,-49.6858,healthy control,0.822374
-11.1293,-2.72336,-49.4083,healthy control,0.812108389
-12.4413,3.8626,-48.4065,healthy control,0.813517222
-12.5537,1.69099,-49.451,healthy control,0.822727444
-16.8353,36.0103,-38.5128,healthy control,0.801504833
-17.5055,29.8404,-40.3358,healthy control,0.809374056
-16.903,36.938,-37.4189,healthy control,0.811895889
-18.0258,31.4879,-41.1511,healthy control,0.821611556
-17.7699,35.3209,-39.359,healthy control,0.810918444
-17.8207,34.4565,-39.3919,healthy control,0.807637444
-17.4701,34.9765,-38.2503,healthy control,0.804180778
-17.3051,34.7264,-38.9342,healthy control,0.795373944
-17.0265,38.804,-36.2719,healthy control,0.796591389
-18.4605,36.4637,-38.4302,healthy control,0.8081265
-19.1517,29.1899,-43.0908,healthy control,0.810274111
-18.9521,30.6161,-41.9549,healthy control,0.799499444
-17.9373,37.0119,-38.5657,healthy control,0.791460556
-17.5534,30.1655,-41.8383,healthy control,0.788957833
-16.709,42.7217,-34.4986,healthy control,0.788172444
-7.69084,46.5305,-35.866,healthy control,0.761780389
2.28461,52.3345,-26.3102,healthy control,0.715832778
-10.1445,51.1833,-33.099,healthy control,0.760668944
-5.47002,49.3666,-32.1282,healthy control,0.747329167
-0.0989879,50.6666,-30.2064,healthy control,0.729295722
1.36999,53.3436,-25.6129,healthy control,0.717299278
-8.88424,43.9286,-37.6866,healthy control,0.754374722
-0.0255216,49.7918,-29.0013,healthy control,0.719403889
-2.85709,48.2757,-31.0428,healthy control,0.738637056
0.793553,50.4108,-28.2117,healthy control,0.727289444
-6.91002,48.3465,-34.1126,healthy control,0.766382944
-4.06239,47.1758,-33.6161,healthy control,0.749578056
0.284066,49.9865,-30.0744,healthy control,0.750922167
-2.76866,52.6857,-27.7383,healthy control,0.7503265
-6.64721,46.292,-34.8939,healthy control,0.744139
2.43356,48.4879,-29.9853,healthy control,0.724347611
13.8119,44.4225,-29.1608,healthy control,0.708608389
15.9718,44.5503,-26.6996,healthy control,0.684636833
12.724,44.5386,-28.8607,healthy control,0.6867125
18.9252,41.6909,-25.8021,healthy control,0.686690889
16.6057,44.7699,-26.6222,healthy control,0.671734167
14.3513,44.4906,-28.65,healthy control,0.693921056
12.1987,45.9153,-29.6295,healthy control,0.693608333
17.8533,41.0054,-26.6112,healthy control,0.6804175
15.6051,43.7294,-27.0551,healthy control,0.685004556
16.649,44.1124,-25.9321,healthy control,0.682509333
14.7187,44.4201,-27.7494,healthy control,0.696167389
13.4955,43.6293,-28.3477,healthy control,0.701356056
13.1993,44.9048,-28.6385,healthy control,0.701912444
15.6992,43.1363,-26.7998,healthy control,0.683636278
13.7639,43.993,-28.397,healthy control,0.6879785
12.727,45.1463,-29.2831,healthy control,0.691782889
16.5783,42.4419,-26.7047,healthy control,0.674982556
30.8758,22.8822,9.47613,healthy control,0.723359833
20.1749,37.8522,2.72649,healthy control,0.733175944
23.8735,37.3882,7.20137,healthy control,0.7491905
25.1779,31.9907,5.70929,healthy control,0.741518556
14.6237,38.9119,-5.32251,healthy control,0.7237315
28.89,27.3204,9.65602,healthy control,0.790471944
26.4159,29.9111,5.34695,healthy control,0.746330889
19.7167,41.3608,2.25356,healthy control,0.733729111
25.3159,31.4607,1.85541,healthy control,0.7414135
17.3985,41.4869,-0.909959,healthy control,0.713780333
27.9796,28.3635,7.72931,healthy control,0.745359889
39.8401,-5.3989,-0.769439,healthy control,0.813289444
38.4555,-8.98474,-3.87018,healthy control,0.824441167
40.6669,-7.13471,-2.65492,healthy control,0.808147333
37.3702,-11.9614,-8.48147,healthy control,0.800257833
36.691,-10.9455,-8.88085,healthy control,0.815030111
38.3532,-5.93083,-3.48225,healthy control,0.812528778
41.3835,-1.6089,2.44166,healthy control,0.821026389
42.5603,1.78867,3.85807,healthy control,0.779983389
38.8564,-5.91776,-4.28824,healthy control,0.774429778
39.6657,-8.49126,-4.02029,healthy control,0.792113222
39.3951,-6.64334,-2.13668,healthy control,0.791288056
39.0445,1.19377,1.58242,healthy control,0.7735695
22.0614,-22.4656,-33.1163,healthy control,0.805781111
27.1523,-23.8181,-27.4163,healthy control,0.787931333
22.9847,-22.8842,-30.7262,healthy control,0.792471889
30.1084,-22.0318,-22.9473,healthy control,0.736788611
18.562,-20.5716,-36.548,healthy control,0.779134333
25.0619,-23.1992,-29.3638,healthy control,0.810885444
29.6984,-22.5998,-23.4982,healthy control,0.815723056
23.5124,-23.1411,-31.3542,healthy control,0.795789667
25.8865,-23.4663,-27.8827,healthy control,0.804546056
23.1761,-22.0343,-31.5203,healthy control,0.801531611
24.474,-22.9234,-31.0921,healthy control,0.806733389
24.6525,-23.5872,-30.9159,healthy control,0.812020722
25.6596,-23.8095,-28.9945,healthy control,0.826217778
-4.77639,-12.6051,-60.2975,healthy control,0.812707944
-6.95254,-9.93112,-62.2677,healthy control,0.788566944
-8.58039,-7.07956,-61.442,healthy control,0.780361722
-2.62714,-13.9653,-61.8259,healthy control,0.777102111
-10.9718,-3.30354,-62.3869,healthy control,0.8045715
-12.7167,-0.193822,-59.7273,healthy control,0.816695056
-5.24986,-10.981,-58.514,healthy control,0.815334278
-11.5832,1.89911,-58.7061,healthy control,0.829051444
-13.2369,2.69159,-57.7755,healthy control,0.837897278
-13.1654,6.77768,-56.0802,healthy control,0.828239389
-12.0731,1.54015,-55.9482,healthy control,0.837194
-11.4016,2.09454,-56.5711,healthy control,0.833113
-11.9875,4.11051,-56.2397,healthy control,0.8274015
-11.5348,0.405218,-54.4091,healthy control,0.821940222
-16.0334,15.273,-52.7516,healthy control,0.854458722
-16.1549,19.932,-51.3931,healthy control,0.851103056
-16.6411,26.2243,-48.8043,healthy control,0.838605722
-17.3057,26.3312,-48.2368,healthy control,0.857205833
-16.7176,21.5469,-52.0438,healthy control,0.851730333
-17.2105,27.0556,-46.6712,healthy control,0.829204667
-17.1418,28.4437,-47.6373,healthy control,0.846673333
-17.5811,26.7567,-48.1296,healthy control,0.861517222
-16.8388,20.4971,-51.3734,healthy control,0.873726
-16.1732,23.4886,-50.0169,healthy control,0.850104056
-17.266,26.9032,-47.8611,healthy control,0.844152056
-18.2954,28.4803,-47.45,healthy control,0.853111389
-16.0511,17.8782,-52.3808,healthy control,0.864027444
-18.0001,26.1083,-49.0373,healthy control,0.852339222
-16.8149,23.6078,-50.5174,healthy control,0.849954056
-10.4198,46.7474,-37.8669,healthy control,0.791598389
1.89969,51.1936,-27.3517,healthy control,0.756961778
2.00853,53.5473,-25.6498,healthy control,0.7476165
1.2362,53.4165,-27.2427,healthy control,0.744360333
0.32818,53.6455,-28.0725,healthy control,0.748859444
-0.449622,52.5826,-28.3372,healthy control,0.768977611
-2.35812,55.7033,-28.1666,healthy control,0.782802167
-9.09832,48.3708,-36.2015,healthy control,0.779862
-0.203245,55.5043,-26.8403,healthy control,0.746204167
-8.25876,54.9333,-31.4251,healthy control,0.788822667
-10.5992,53.0389,-32.6391,healthy control,0.791604722
-9.08394,47.1946,-36.9006,healthy control,0.796572167
-2.76528,50.8137,-31.9868,healthy control,0.783686222
1.53577,52.8954,-28.6044,healthy control,0.772023722
-2.38978,53.9917,-28.643,healthy control,0.766588167
-11.2238,58.8253,-29.5641,healthy control,0.786800611
4.46855,51.2445,-31.1147,healthy control,0.766266111
2.88921,49.2682,-34.5283,healthy control,0.725450333
9.63251,48.4624,-31.6541,healthy control,0.729931222
6.84298,50.0443,-31.2689,healthy control,0.727423061
7.76576,49.9177,-32.0737,healthy control,0.740410722
7.37018,51.2164,-30.0801,healthy control,0.742340833
4.05522,54.2029,-27.087,healthy control,0.756894611
0.0645657,49.8186,-33.2731,healthy control,0.748584444
7.29658,49.8322,-29.9593,healthy control,0.740798611
5.21206,51.8201,-31.2049,healthy control,0.744483333
2.25386,53.9881,-29.3828,healthy control,0.763397667
-1.31299,51.2026,-34.6976,healthy control,0.7590535
6.69607,51.4077,-30.7206,healthy control,0.753545444
5.7528,53.3516,-30.995,healthy control,0.762850278
0.566287,56.1565,-30.5913,healthy control,0.765849389
0.4598,52.1764,-33.852,healthy control,0.773514444
1.41272,55.3871,-31.3013,healthy control,0.773242222
17.4149,-5.14296,-23.4626,healthy control,0.707300022
15.1764,-4.16192,-26.0913,healthy control,0.71735215
16.9098,-3.96186,-24.0787,healthy control,0.722722056
15.1454,-2.30455,-24.7725,healthy control,0.69751475
17.8093,-4.69621,-22.1527,healthy control,0.698968828
13.9489,-0.300866,-26.7851,healthy control,0.687646578
18.153,-2.95229,-21.8065,healthy control,0.708719528
16.1899,-3.90398,-24.0532,healthy control,0.711518083
20.3184,-4.23586,-19.4921,healthy control,0.726595578
15.7834,-3.00846,-27.0159,healthy control,0.679669889
21.5853,-5.54467,-22.0276,healthy control,0.699107167
16.9701,-4.64754,-26.0051,healthy control,0.692760556
15.2782,-4.47929,-27.6924,healthy control,0.705089611
19.3223,-5.07047,-24.4476,healthy control,0.711278444
18.4321,-5.88562,-25.5216,healthy control,0.690594667
20.5173,-5.16229,-24.0319,healthy control,0.684565889
22.0838,-5.34171,-21.7014,healthy control,0.679988833
19.9702,-5.47199,-24.111,healthy control,0.677418772
29.1073,22.48,12.335,healthy control,0.825981667
26.6932,27.2667,12.3314,healthy control,0.837673889
28.1242,26.5277,13.1717,healthy control,0.833728889
29.9703,23.1727,11.7018,healthy control,0.820675667
33.797,12.738,10.3667,healthy control,0.789115667
28.1902,24.5345,11.7701,healthy control,0.812982056
27.6061,27.1937,12.6524,healthy control,0.838086278
28.1241,26.4798,13.2614,healthy control,0.833367056
30.0176,22.2797,13.7168,healthy control,0.820634944
28.0703,23.7558,12.3605,healthy control,0.816864
26.7333,27.0949,11.8182,healthy control,0.829033944
38.5929,-7.32708,0.520634,healthy control,0.788131
38.9923,-5.10521,4.5101,healthy control,0.8206435
40.1949,-1.79433,6.95404,healthy control,0.821077167
38.9871,-5.62632,4.78442,healthy control,0.811403167
39.3947,-4.31182,4.06372,healthy control,0.791097333
37.7802,-9.58978,-1.01469,healthy control,0.771566333
37.0105,-12.7209,-2.0646,healthy control,0.802209611
30.9811,-20.1114,-13.3265,healthy control,0.8150665
33.5627,-15.5123,-7.3259,healthy control,0.819074222
32.399,-16.9282,-9.19261,healthy control,0.798492444
30.7885,-18.5883,-10.8092,healthy control,0.816100778
28.9205,-21.2745,-16.3281,healthy control,0.818882056
-6.90672,-8.88456,-42.3365,healthy control,0.858801833
-3.57161,-11.0708,-41.6902,healthy control,0.862181389
-5.26102,-10.1224,-43.1813,healthy control,0.838527222
1.24208,-15.8246,-40.6488,healthy control,0.865914889
-1.17693,-13.0691,-41.095,healthy control,0.853654333
-11.2536,-2.25714,-42.7684,healthy control,0.849408
-2.30646,-11.326,-41.4695,healthy control,0.862195833
-1.97926,-12.2582,-42.0234,healthy control,0.857097889
-4.7971,-11.5708,-43.091,healthy control,0.850109667
5.83058,-20.4736,-37.8928,healthy control,0.836056667
-4.85052,-10.4812,-41.4918,healthy control,0.849149111
-6.50447,-8.54716,-42.2543,healthy control,0.839053889
1.595,-14.3556,-38.6039,healthy control,0.844876722
-9.23038,-4.21713,-40.6065,healthy control,0.841903167
-17.7589,20.743,-40.4821,healthy control,0.851554389
-17.1454,18.3906,-40.565,healthy control,0.853829167
-16.9838,13.5978,-41.7445,healthy control,0.867112778
-16.5275,15.2735,-40.5075,healthy control,0.860650222
-17.6799,21.1552,-40.2056,healthy control,0.849176
-16.5477,13.5946,-41.6245,healthy control,0.861715167
-17.3199,19.8164,-39.9098,healthy control,0.861340333
-17.0889,17.8063,-40.0875,healthy control,0.856586778
-16.9132,14.0585,-40.9547,healthy control,0.860664444
-17.0199,16.4598,-40.3563,healthy control,0.849520611
-17.7524,24.6509,-38.379,healthy control,0.844964444
-17.3424,22.7232,-38.189,healthy control,0.844572833
-16.9277,19.2457,-38.7929,healthy control,0.829886278
-17.5418,22.1233,-39.9598,healthy control,0.837886222
-16.9632,23.0578,-39.9362,healthy control,0.840951222
-6.90981,39.8741,-29.0456,healthy control,0.795765667
-6.25196,41.3044,-27.3958,healthy control,0.790461889
-6.10807,41.5926,-26.782,healthy control,0.798891556
-5.51218,39.2504,-28.4986,healthy control,0.765054833
-4.11906,42.3211,-25.6761,healthy control,0.751066222
-1.66678,41.5354,-25.1474,healthy control,0.773273222
0.20672,42.3759,-21.5933,healthy control,0.775214722
-5.14915,41.852,-26.2797,healthy control,0.790810056
-5.79146,42.1652,-27.3711,healthy control,0.789666722
-5.23033,42.2886,-25.5502,healthy control,0.784145333
-6.53387,44.4614,-25.9389,healthy control,0.787132667
-7.56576,42.5518,-27.2476,healthy control,0.789653944
-9.5768,38.4195,-30.729,healthy control,0.778551444
-4.67662,42.5392,-25.2675,healthy control,0.787812278
-5.49909,42.8616,-25.7462,healthy control,0.785992
-5.85747,43.8176,-25.9709,healthy control,0.793614833
1.8291,37.9143,-27.4731,healthy control,0.756226667
5.86074,38.3717,-25.7323,healthy control,0.749407167
1.68888,41.2416,-26.0314,healthy control,0.780018222
3.14279,40.3783,-26.5451,healthy control,0.771203167
5.6311,39.2585,-25.4309,healthy control,0.762718722
3.61932,38.7037,-25.9627,healthy control,0.766661278
8.57443,39.9461,-23.1966,healthy control,0.740292833
3.71068,39.5379,-26.6022,healthy control,0.764361833
9.96639,37.4001,-23.1118,healthy control,0.731711722
3.73303,38.8951,-26.3864,healthy control,0.767782833
6.69625,37.8755,-24.4803,healthy control,0.750657944
5.96299,38.0867,-25.2999,healthy control,0.752008389
3.95044,39.0401,-25.9486,healthy control,0.757872611
4.68744,38.2537,-26.0391,healthy control,0.7414905
8.28931,37.5461,-23.9759,healthy control,0.727078056
9.31639,38.4718,-23.0295,healthy control,0.733518278
7.86458,38.2666,-24.2932,healthy control,0.730206167
12.3694,5.01881,-6.11415,healthy control,0.249225196
16.7857,5.97707,-4.69308,healthy control,0.483731
20.2355,-1.98933,-8.79902,healthy control,0.570486556
17.3722,-0.68349,-7.60572,healthy control,0.460403807
22.2336,1.42898,-3.84623,healthy control,0.564603556
19.455,-1.15493,-8.09334,healthy control,0.580753167
19.2446,-5.95033,-9.3111,healthy control,0.501054022
19.132,-3.48187,-5.95423,healthy control,0.559143361
6.29226,30.8883,0.437061,healthy control,0.735676333
13.6911,35.0963,10.5197,healthy control,0.737747722
4.27367,26.0636,-5.56055,healthy control,0.738967833
11.9013,36.3854,8.04139,healthy control,0.746551056
5.60559,23.0505,-6.04632,healthy control,0.727875556
8.02562,33.2023,2.42571,healthy control,0.735430333
7.62232,32.0431,0.133881,healthy control,0.731724167
3.97399,20.596,-9.13828,healthy control,0.751643389
8.12846,34.6755,2.94853,healthy control,0.748224667
6.90492,31.5509,-2.88221,healthy control,0.706793056
21.1687,22.6091,14.6675,healthy control,0.763021222
24.4746,17.1408,15.3551,healthy control,0.783709944
21.5442,22.9178,15.0347,healthy control,0.774853889
23.7099,16.5472,14.5902,healthy control,0.7765115
21.7151,19.8608,14.411,healthy control,0.751724611
22.8641,19.9929,15.3821,healthy control,0.765345278
17.9523,27.7098,13.2372,healthy control,0.768026
21.1194,25.0865,13.9223,healthy control,0.751876389
16.1874,29.7415,12.8054,healthy control,0.756657278
22.5397,19.1678,14.4886,healthy control,0.776776944
21.2982,21.4471,14.2911,healthy control,0.7485555
31.3045,-11.382,4.97637,healthy control,0.788573611
30.9143,-10.7792,4.00279,healthy control,0.811275778
29.4075,-15.023,-0.403819,healthy control,0.787743278
33.2883,-8.61766,7.65804,healthy control,0.784474611
32.0037,-11.3934,4.68418,healthy control,0.782009444
33.9983,-7.64681,9.75624,healthy control,0.812651611
27.5544,-16.4527,-3.02623,healthy control,0.798123556
28.989,-13.882,-0.487784,healthy control,0.761286444
29.1555,-16.2309,-1.53276,healthy control,0.785605722
29.7734,-14.6348,-1.15152,healthy control,0.768908222
33.1703,-6.93704,7.8968,healthy control,0.795517333
31.5086,-9.74225,6.3608,healthy control,0.802952444
7.13714,-23.9609,-29.3705,healthy control,0.794436111
12.9791,-25.5873,-24.7468,healthy control,0.819271222
13.7524,-25.1441,-22.9413,healthy control,0.828403056
13.9129,-26.0553,-23.5765,healthy control,0.8200295
10.798,-24.6409,-27.1472,healthy control,0.817699444
15.8779,-25.3625,-21.6451,healthy control,0.823595944
9.31322,-24.8951,-27.5367,healthy control,0.805450389
10.4395,-25.5239,-26.9347,healthy control,0.806053389
9.99716,-24.8814,-27.3033,healthy control,0.776139167
11.354,-25.7444,-27.215,healthy control,0.785749722
13.768,-25.0812,-23.6335,healthy control,0.808918833
15.3719,-25.0137,-22.7872,healthy control,0.815660722
12.4748,-26.4264,-25.7928,healthy control,0.806259944
-9.65441,-12.1546,-37.9956,healthy control,0.808418556
-11.8124,-8.21169,-37.9007,healthy control,0.822176056
-14.9505,-5.46276,-40.1036,healthy control,0.829614833
-15.2178,-5.04758,-39.122,healthy control,0.823450833
-12.7252,-8.19396,-38.7309,healthy control,0.834313444
-13.2339,-7.05564,-38.9122,healthy control,0.803885389
-14.4108,-5.1521,-38.8713,healthy control,0.805131778
-13.5832,-7.17803,-38.9457,healthy control,0.814748889
-12.4738,-7.34018,-37.5197,healthy control,0.789605889
-14.2852,-5.08926,-38.1821,healthy control,0.7927465
-15.8814,-2.53665,-38.0725,healthy control,0.806735
-16.3842,1.24414,-37.3922,healthy control,0.796673056
-19.0927,2.29036,-40.5893,healthy control,0.775477778
-8.75081,-12.7459,-37.1202,healthy control,0.797619389
-20.7723,24.7576,-33.8305,healthy control,0.784949111
-20.0667,25.6264,-33.5232,healthy control,0.795423056
-19.8449,23.9506,-32.729,healthy control,0.778847944
-19.109,25.8578,-31.2714,healthy control,0.778736222
-20.3177,23.1893,-34.0308,healthy control,0.806572556
-19.7306,24.9929,-32.5883,healthy control,0.792149833
-20.4244,23.7323,-33.9,healthy control,0.779187833
-20.9544,20.023,-35.4305,healthy control,0.802244889
-21.3853,14.9162,-38.3781,healthy control,0.815942778
-20.8337,19.5136,-35.6153,healthy control,0.801967333
-20.9279,23.6678,-34.3911,healthy control,0.786993778
-21.8567,16.7302,-37.803,healthy control,0.804312667
-20.8238,18.264,-36.6327,healthy control,0.806958444
-22.1123,19.4434,-36.36,healthy control,0.807405944
-21.5065,20.1363,-36.2571,healthy control,0.809156333
-20.6213,31.0477,-31.7697,healthy control,0.774491556
-19.841,34.4479,-29.3356,healthy control,0.768967778
-21.5677,28.6569,-34.605,healthy control,0.773076611
-20.2208,28.681,-33.1997,healthy control,0.764746556
-18.9611,41.2151,-26.1715,healthy control,0.734903611
-20.6052,27.729,-32.9315,healthy control,0.803098167
-20.1465,35.8387,-30.3021,healthy control,0.771913222
-20.2976,34.1606,-30.1546,healthy control,0.772524944
-19.3799,36.097,-28.4392,healthy control,0.766653944
-15.5589,43.8857,-24.9918,healthy control,0.743185111
-18.8696,41.4795,-26.1918,healthy control,0.750985056
-20.3278,29.249,-32.2352,healthy control,0.773013167
-19.0045,38.5725,-27.5188,healthy control,0.739248611
-20.0533,35.4333,-29.5103,healthy control,0.758376389
-18.1127,42.5608,-27.4734,healthy control,0.755597944
-16.8422,43.0562,-26.5754,healthy control,0.756347444
10.5069,37.8005,3.99286,healthy control,0.755727333
14.2005,35.0719,6.47798,healthy control,0.754163056
8.87565,36.9511,4.06446,healthy control,0.743862833
13.4919,36.8848,7.46492,healthy control,0.759878278
10.5735,36.7873,2.1373,healthy control,0.743309056
8.72662,5.37899,-22.3437,healthy control,0.711840833
6.00574,8.02479,-22.1982,healthy control,0.719593944
8.26489,4.51766,-24.0274,healthy control,0.694126333
6.85641,15.2307,-17.1324,healthy control,0.677326389
7.25219,32.5154,-2.34188,healthy control,0.676504556
15.7877,35.3002,10.8909,healthy control,0.7876575
19.0115,29.622,11.0653,healthy control,0.768059944
19.2958,29.7386,11.9752,healthy control,0.751155222
21.694,24.4159,12.7285,healthy control,0.789772222
23.1079,24.7909,13.5158,healthy control,0.762147778
22.2778,23.8428,12.9641,healthy control,0.778517444
19.8295,30.3002,11.6256,healthy control,0.766482278
19.0438,32.1872,11.8645,healthy control,0.761095222
21.7267,27.7615,12.83,healthy control,0.780987722
19.3501,29.1724,11.2118,healthy control,0.7708815
24.3394,25.6788,10.8184,healthy control,0.741397389
33.3052,7.05821,13.541,healthy control,0.813333722
33.3553,7.1559,14.3323,healthy control,0.810512833
32.8773,5.41021,11.608,healthy control,0.797209611
34.1991,6.26782,13.2865,healthy control,0.816342056
33.8348,0.678689,9.99872,healthy control,0.806048222
